real_name,DIN_pbias,DIN_2009,DIN_2010,DIN_2011,DIN_2012,DIN_2013,DIN_2014,DIN_2015,DIN_2016,DIN_2017
342,-94.60267796039693,1189276.835674596,1974668.2767784612,1082220.1973034472,898619.2911805379,333601.7360076417,206354.91263766636,483035.89153682557,1613431.555155771,249794.5895485761
343,-95.2108634211585,1470908.6210672695,2734162.2484485884,1319070.8468474683,1093779.4381043646,396896.48538153135,164131.14110596327,401485.0811834141,1337897.8550528209,132550.48696271537
344,-94.61150109338682,1273266.311317687,2272345.233353888,1143144.485914459,949592.0774893299,333562.2562253277,161150.10703425886,396673.0604073015,1353566.2791713055,160853.4469636115
345,-92.41196156673064,880737.4930787578,1664190.7244374473,805010.9658683998,672624.7532105007,296447.84462399536,133680.03094974448,293281.61658398254,843879.4786522104,122547.13061429893
346,-95.05009110645204,1325870.087257179,2250039.2998975823,1213201.9300303254,995973.6663806171,360765.26066165086,210622.2697012302,495830.28105853917,1669600.1642151072,235007.9187333141
347,-95.96707196162482,1550762.1918352982,2609855.233634011,1389053.2732178108,1205534.6752033504,490237.12650893244,293766.00677745254,677045.328850513,2149670.687347055,382075.59521032294
348,-96.88967711443051,1853943.854335512,2879190.7309360844,1724360.400476735,1472377.2404273213,637033.4534448392,461710.4524339383,1039049.6182677805,3223092.8010076634,645386.5465973613
349,-96.35491765419923,1696457.0345272776,2799656.18914455,1556719.5444552004,1314830.5301466577,524392.5024207172,335612.42618883477,772254.7122218843,2461775.013393569,429915.7128648584
350,-91.83160617071051,871782.8400844192,1577885.242104257,782987.971185041,640558.1917749072,207462.1223338665,90709.0968470732,231579.9579081524,832797.710715232,70777.16622730391
351,-97.18643879823584,2163076.493265859,3694102.487547849,1973711.557161313,1711673.395187835,748864.3353038077,447981.1814891749,1017654.3216573951,3061767.201568549,587235.5476108361
352,-95.44696362265199,1469502.911720037,2655454.445026677,1300911.409574913,1123343.2163979209,433273.38351395563,207575.7735980908,498680.5364207306,1597735.9422037043,233743.052380748
353,-94.37743916283362,1224769.5210341031,2120114.7785280207,1127154.635854821,893217.9784162609,294067.2131536988,157529.8800605296,383039.8954593823,1367515.6645513566,141873.14059595746
354,-96.46787948740057,1786605.695352857,3005473.972612631,1644670.2080062823,1367389.7769844183,543271.6980969097,331067.3722084528,760183.0329263161,2432914.315520176,400346.95019356743
355,-94.41891923077385,1179537.972227429,2057167.101062382,1060345.0825799173,899495.797874888,336001.5027942943,180946.61933027452,431012.67669586954,1414062.7161278303,208010.66641419474
356,-95.88980061757843,1570422.4739631207,2696971.462528933,1418755.6723019492,1202910.7374912407,458096.84219471447,260143.25537471822,616716.3200244153,2005786.0840461112,316135.9257705173
357,-91.91545528426649,870677.2297508526,1558530.882965149,800667.1520786178,638045.6393503948,207541.9943116559,98897.9815367309,245176.85404389957,867524.933173991,74514.5840522793
358,-95.57637870037277,1499073.7871630024,2612637.4378565503,1345388.0362236171,1132611.382111587,426752.3247112721,227413.82368038382,534535.4948710959,1766452.1269261169,253874.69605257205
359,-95.69382883045195,1501709.008857382,2558932.948426019,1354246.0924106229,1144734.7957212909,439346.1580559565,252192.57543018245,587717.2115412661,1926195.7420155061,300923.6195030965
360,-94.49624473938916,1211283.475490013,2204078.594256833,1083121.2603908244,922688.4021078025,376363.38385117124,180029.61055344343,414997.36272776,1291607.8068400065,191527.510772085
361,-97.68629502298619,2609794.816997827,4329184.751204772,2354729.007558814,2066602.575717497,884801.8721297003,555539.7755613416,1266809.102576404,3908724.5739584905,758229.3056212799
362,-97.24407770865967,2122748.3902810337,3447898.485101044,1966114.8560773323,1694044.48935243,754228.1975503807,504209.47943698044,1131177.7227482432,3419788.7747974023,688067.2744943135
363,-96.98536474566909,1949190.169875847,3209207.97241909,1789279.826517314,1561754.1021761738,701655.2172475153,455811.9231171683,1022161.4569113371,3065657.876240021,623774.16781559
364,-96.20491153743953,1590827.105554802,2680931.968414352,1439068.123425165,1261275.499537389,559308.9904102843,341535.3469888438,769071.2767243824,2322192.219735895,457370.66878267005
365,-93.6410826339399,1068311.1639843087,1889356.6236929337,957862.1388643789,798974.9734065027,285669.67898722383,143675.83732077328,347380.3245514083,1176884.6568629572,148439.77036068108
366,-91.96409552684918,875968.3934907656,1563251.7492705793,792725.9913432526,643217.455524703,211328.6912483944,99345.61503114845,246245.65049661693,880648.1209453227,81298.48563639363
367,-91.75058932621408,821014.6265538373,1489192.6448819553,747311.7799771405,620430.711236702,232630.09493533545,112840.57218385648,266670.9103925129,856394.722430305,107939.10167371482
368,-94.60626334147818,1242486.6199021176,2111169.7689068243,1130668.5089883485,919866.6048086175,319754.8385297035,181936.03350292903,432773.88288479595,1505082.393886968,192603.08696801795
369,-94.83023755011058,1244848.312940032,2084234.5744277847,1138812.1068014984,940259.0951273021,355738.6545041152,215395.30931720627,499607.09635906166,1652190.0492660457,253422.10789870523
370,-95.80630008951208,1628926.1728482184,2951262.8786982526,1451441.367923527,1229632.7836355695,451691.8445268437,210971.87907679254,511502.9639053199,1686605.5908970197,213923.6857854004
371,-97.3725433654181,2275330.7767589223,3779907.9401692254,2084830.7224351552,1805576.660766484,786660.8842660519,500128.35984287894,1136440.1408993572,3451772.6264359253,676640.7358202685
372,-92.05938377702087,884448.3020698646,1532139.2876419302,807450.6897779874,637785.1795605274,197806.72107723926,102588.41848896339,256789.44502286348,953643.2889429935,86107.76337574686
373,-91.4778904952798,837980.3790315604,1478353.5669437395,762836.6196881337,602660.3452367624,185665.35071786717,89506.67280650335,224463.62366768526,840614.1403655752,64208.20814349061
374,-96.02027757603183,1610024.1742569602,2743118.949814427,1489500.015062332,1223729.9497000412,475452.9154108212,281351.7307501026,650546.3655638039,2094033.7651860733,323934.1712794361
375,-94.92118091226767,1393064.0886222743,2564937.246551995,1230104.1925562215,1034390.5529399279,360750.11477747856,149009.81163847994,375967.3927809882,1296086.4164496486,130333.8254304042
376,-92.66983439349528,943287.1162053267,1672149.5623484605,852892.0585131018,696767.9921286709,237589.99374709936,117770.25058113769,287390.5191229165,997265.7735318515,108247.1354248212
377,-95.24684554598342,1332902.1408295294,2227182.825724842,1222674.458696025,1022271.6995836906,380747.1418730407,236700.42036385695,562497.0855537539,1838901.8672138562,295521.1623760623
378,-93.12429184733976,949387.8550927,1646181.5428999057,854419.2402665571,725037.8469516658,277935.68228093267,152894.7480272542,357814.8301427337,1163081.7788190122,177456.90334685447
379,-92.6050917052362,941609.4699988349,1622495.3015837583,858749.9513378667,682303.6460935903,215409.01669729195,114924.8634734562,283516.43728028645,1040961.316151204,101618.71585268332
380,-94.83349385616815,1307920.6192461508,2311002.656045121,1191503.315154809,979700.395651423,350563.657363539,181242.53248242423,434268.87933623034,1452964.3671183893,180625.40751184974
381,-94.15546472268859,1152494.4088351044,2074057.9921556718,1058276.1042002782,865158.3148874586,322790.2657725575,160819.6965170435,384211.8928135393,1240667.3699576682,158009.43711443996
382,-94.94574799449909,1304535.4681897536,2211167.3064825116,1181757.6528335256,976520.4600687935,352395.8596103208,203827.4656081468,480871.0299681473,1635020.8619818343,230031.67589071146
383,-91.56929341904019,836311.6184004649,1462963.2437783247,764751.0921625337,606946.5728947765,187172.5869026157,94771.67345527926,237305.68283102327,875834.1857024478,75376.10736045864
384,-91.93283213510941,784080.2865362554,1411518.20314084,681659.4511410113,621047.1103386803,278532.9420652686,141852.47002612465,321594.75057642837,949174.8062732979,183666.18238850424
385,-96.00038188454383,1609183.7270102245,2842238.947070645,1423769.515646928,1254527.870643011,508466.761655221,267381.05867781205,629140.9178742911,1966634.4031798071,336169.2265395645
386,-95.75190005370322,1519919.2474790898,2662326.4485682948,1337076.8872939716,1176064.3601084696,475552.90777873294,252449.16648121676,590781.8641778706,1871489.6521089678,317939.0947000051
387,-95.03603012421009,1366981.7505934516,2510921.1263848674,1189997.6954543057,1044380.4139569475,407154.8440816864,181317.60217405038,436529.9107080662,1393951.2074427793,200871.42875562081
388,-95.20801005738953,1249290.5255743985,1992455.8668834406,1151783.5349772286,978431.9339554252,403311.7073949147,277404.6543891273,629366.1338689288,1991583.220038464,371865.32958455326
389,-97.09350577956968,2094323.0367848729,3551589.34723577,1894078.8086462652,1658225.4911170432,723254.4029534148,434307.9116867963,985887.987152692,2994119.454251029,577682.4155419694
390,-95.88358617553729,1532740.7642751273,2619191.695134226,1385174.9488759928,1185306.6531750963,489975.82487871585,284580.8180295118,647836.1279960333,2033333.4504831324,351877.56353756465
391,-94.23739893300518,1220135.5286312648,2243014.911689577,1108357.654527598,902327.5186907682,321357.37666581135,140806.12176507773,339048.99468315876,1139425.5298526029,107461.42906077752
392,-97.11032816741813,1925725.8957571152,2951393.1041822024,1774289.6501168811,1568151.053171424,724861.5137462708,529668.419734412,1181168.8260316483,3568311.8128816457,776718.1813452396
393,-92.33793948729164,905216.6221219767,1620001.217019741,813054.8637520054,674347.6213352062,229186.3489136701,109967.75824672154,270527.4642346843,934190.359135839,100721.09702796342
394,-94.39061239857007,1264285.8811754652,2338502.941409408,1105047.8943364604,940608.484108524,339128.02839837666,136982.43124248544,335503.4249284237,1148879.4341380175,118448.87343397534
395,-96.09096471620077,1472973.283741878,2372019.3369232863,1347687.1249029732,1189918.867188341,543735.006728768,366445.3553415987,819459.3682500401,2458057.4944073823,518350.8202588122
396,-95.77028160128492,1473468.7883300954,2526006.319763463,1313044.148716244,1151672.3023781143,495916.9928807193,284552.00457722426,645100.684667633,1988674.8539191338,369506.42686717707
397,-91.6659860748338,839281.8124460694,1509238.9942351908,766442.9398308867,617971.9439215922,205425.29376718777,96761.30207255855,242215.66701872455,842942.9503578609,80803.64263420265
398,-95.93126702921413,1619223.2076764295,2767847.4523867606,1513366.3510183035,1210752.2317902176,430041.4448298624,252002.59289711848,597240.5725995171,1999653.6690922878,263289.9779313623
399,-96.98849047211723,1851483.4569138514,2843873.813947718,1747982.696218268,1494610.9036394022,690078.5845797588,509935.82048221375,1130551.7222879569,3402944.521862381,721955.0153214452
400,-95.76027143881845,1581495.2806023976,2749659.6041625217,1429116.754472914,1181208.5414930605,428227.57576292305,229083.8076991278,543663.9246420418,1837807.4066980805,243483.83947490863
401,-95.81028738964275,1399697.4299980165,2337804.1425753287,1259858.562890445,1129160.4893081314,528166.9506288043,328618.5237149719,733903.6976428651,2167267.90411297,461318.07699299825
402,-95.76205264732766,1524111.6550765552,2725396.1360708224,1349341.9187000615,1183813.2734680895,494540.93264642794,252925.2312732087,586640.8690278033,1802466.2845152055,308807.4731416566
403,-92.13067004061578,889130.7845171865,1626832.7615445864,781452.4788465606,665394.3677150534,241182.8408214577,104098.5550188578,251821.4457122562,852739.6090106089,95555.76649434408
404,-93.87247061585444,1142654.236320292,2080672.5654912463,1010538.0609567905,849494.7997947482,303262.3445173065,132250.57658691928,324043.1772584801,1110086.1812339982,120960.22387299954
405,-95.58390814141491,1382519.6971690282,2215562.4735218836,1264105.1530442159,1070025.2355698496,424737.3412770844,287107.09814376594,659222.9681913942,2130818.982982486,381347.0196929424
406,-94.81245194916379,1313090.9575933872,2409710.172046095,1185093.5481981074,993024.9626000064,377773.87835243484,173101.991918611,413335.8044148452,1323088.71434342,167540.84444207855
407,-96.30100368635863,1725599.1183146026,2989325.7120780065,1561978.8888194102,1333052.3736990362,532818.2779583149,299825.5575061972,700427.6812045835,2207609.1861596135,367653.07517646684
408,-95.20741776142671,1342407.8051767596,2228552.7341755684,1233071.0985981692,1012138.735899806,366612.29275805666,229707.42407644293,542116.8524708413,1816913.8437839048,272854.2236400887
409,-95.59769335180518,1478806.8515870997,2594776.579276611,1299840.9996612302,1137149.5809698198,458579.29690049915,240982.40009703263,558969.7599246086,1783306.12835216,293770.07539461035
410,-95.64622704095605,1497963.5351015101,2656932.7644398184,1342148.7038953544,1153931.4080649388,454902.82393754495,237330.39572587708,561080.9544466087,1771209.2607572465,280442.1474961647
411,-92.78975398734045,1002925.6542782857,1775518.2815924734,914126.8770882306,719725.7064679995,213289.07106970868,99225.74923510753,253581.60175848383,971264.9774394133,62052.49408454775
412,-94.93460570994198,1326690.7503279145,2438261.73906561,1160564.627283577,1019268.5218136725,402490.7152550866,181938.80827575424,438966.1130943985,1381916.8175485083,207164.88679910294
413,-97.03458374872484,2070030.2038405593,3451210.214541267,1894632.5488455212,1619311.469772041,668705.7908421803,419451.8554564473,958693.4294588759,2992218.142515163,542888.5472976449
414,-95.04995099405951,1344941.1882336163,2343037.826169282,1223067.9234297196,1011875.6188512908,365314.35291362513,197965.04791920737,474043.98232669366,1582996.8586444892,213420.21286430396
415,-94.24629972775301,1190251.1659057538,2091010.1775075644,1094753.764865635,882655.0746379199,296192.78816305374,154655.56606701668,377361.30601413525,1304204.8615018756,142486.55969007593
416,-94.2880462243987,1249013.2776328647,2320459.5073932623,1089847.9280596217,926379.6458723223,329940.1322086768,129045.78256284368,322517.99014272535,1112151.5744459373,109275.43174781551
417,-94.94106291282807,1287522.9899443896,2380733.0222200816,1161495.1238071658,1003599.8202435714,432884.58912685857,208526.74857150592,474543.77893676586,1389052.6225508475,229826.73323624668
418,-96.63357280426735,1908506.306774234,3335963.0026808125,1704724.008160623,1483252.0860550667,582295.5990025185,316927.58365618193,754715.6437919261,2391226.6362097743,398328.07856752526
419,-96.09866922303866,1548631.245160478,2615084.1207292113,1399944.6366604574,1232794.7841469545,540437.8025074616,328895.27811335854,745784.7379495766,2255853.1373388083,443119.2259649783
420,-94.89175834490679,1217567.495330468,2047337.5054621368,1124496.5544376527,939054.8612137259,382848.2279754975,236932.8174781053,542194.8524536142,1701522.833189736,293530.4581530589
421,-88.75312767733952,626270.03076735,1141507.6749149214,565298.2764475185,462443.51650252205,155665.44824062343,68734.24518350471,174127.8957267375,603151.7105394986,56842.55567807068
422,-97.41566143407265,2218703.111375787,3521655.6515302914,2048970.7051994947,1785774.5444466139,802804.7725777868,557810.5819778383,1253214.204077702,3793352.4183435203,790249.7788816133
423,-95.43080267345299,1342721.9155516676,2163720.311942855,1239884.5560846447,1041171.8457476388,397694.0003501465,270205.0066305775,630273.6326451573,2046552.101270846,354324.90880578425
424,-95.21762950282448,1391041.7131115384,2484533.413214127,1291045.2913983813,1045845.4274874385,403407.4364895381,208837.43727310305,485783.7081262465,1547175.619470653,206017.31523001858
425,-92.46469805035512,898771.6575383401,1613736.113770247,799562.941815668,681565.5437060371,251631.35800271123,122291.01119427307,292968.1051833998,963613.9453637097,128238.10324913624
426,-92.97333518256539,896676.3146434062,1545223.7140396298,826661.7399769578,693625.9534671097,283228.7863021292,166687.45819525133,380553.5547259361,1178227.2774248754,197889.74233413904
427,-93.64132926413507,1114592.1164343574,2064927.21257421,999308.1184200306,830718.2040933192,278598.88771760813,114770.4086975111,298523.6541869933,1021764.6431980866,93616.3126108348
428,-95.67225819656841,1484962.727341657,2548389.1907528816,1375840.7999188083,1127328.7296110624,445327.0200426206,257802.9438615138,592016.351754639,1892334.596076057,291824.139423488
429,-91.74683751673194,853998.990609053,1527688.8786352063,752900.6588704137,625162.3163088507,219055.62077548268,99289.80848446174,238662.8818346089,847586.13144948,87691.26539364152
430,-94.14084338720032,1129508.7768532399,1931977.4209796523,1032435.6585532033,845887.1250062387,302592.1377151215,172988.0077987038,410008.06455503387,1384781.8950657547,187798.79650290578
431,-94.31439108408219,1225765.9652519869,2253782.1318390113,1130577.4207853589,907281.1641972172,324387.25137193414,145790.86953342258,353991.9756457788,1168616.8509198837,113600.35201924159
432,-94.78007188323883,1239022.3925733063,2187396.9791630763,1105752.6194934763,951998.3916033302,398364.99500059057,209732.09358240207,477581.9781983122,1486208.1753957565,247871.10065867842
433,-92.60569273496166,885127.7039971746,1527297.7008902133,784550.2368076115,673718.7270081317,260793.21784170042,142147.32474443555,331033.69443056395,1088123.7371605749,169272.8217155606
434,-96.26290235011501,1660498.3712506432,2740473.189304035,1543713.300174979,1270770.3974040907,516417.7389038872,331646.7021807615,748885.1253850057,2381293.420469319,405118.5629477776
435,-92.59757586719907,950127.7734431459,1703102.4175206618,872774.5453074978,688357.3473094306,242273.61545769538,115260.55803219618,268187.6396275484,932279.1508308245,83274.27574048258
436,-95.6828920073078,1554436.518253031,2763365.24533063,1394850.2828884271,1176543.7622585814,434502.81812069635,217870.19504975824,526272.6967580089,1735337.107494738,237318.64842758648
437,-94.62024799146535,1303348.4610771486,2412776.5170870353,1145424.5398193684,973181.768934879,361645.84886943403,150656.6650142863,364028.593977258,1210026.7487102828,136143.04229402193
438,-95.09617777580192,1358632.0939844782,2347709.929989285,1231338.9473305843,1016193.5427852892,369361.083759512,202289.95857260004,479084.6304713343,1615606.375678294,218992.74253106714
439,-96.7730215892574,1986773.8844978074,3441224.7686407743,1808188.2757524487,1523726.277497002,614681.9679764316,345315.5495215844,794568.1780148172,2510139.8397560515,407733.60702991934
440,-97.20810167221283,2316969.9503316074,4048159.0752944183,2103071.178482449,1775653.058414189,703150.2974131727,385104.5516134183,897548.6116018916,2846057.9880374656,449890.43112178665
441,-94.80129757354283,1184788.5504635514,2020734.6861947058,1071221.1586536802,935448.021282746,391667.13134656305,232808.61510588188,538623.7402078421,1654643.9868025812,307896.79951985355
442,-95.30775509576071,1472178.4869765842,2612345.0605474105,1328244.4433033925,1089889.1980687445,374281.15917104715,183782.83870350142,448699.1219475081,1556470.7055196327,171885.76837180386
443,-95.58065228264641,1551458.665188043,2834109.0998488767,1403753.4109761473,1164455.723123736,431980.0820316494,198275.0474726674,477782.1258631001,1560331.4151871514,186069.08255069435
444,-96.37737817082323,1716916.7304790579,2948153.6799651473,1544647.376887539,1349895.8158210928,566367.5224698286,328561.8145831923,756006.9603074347,2328340.4685839517,426452.1586791811
445,-94.79911826752405,1298353.9005534942,2392702.8321415246,1163234.9315319934,989635.283616701,387510.79724066856,178008.24391389854,422541.4118288139,1320270.1911302097,182081.3267753613
446,-93.80068673058308,1143172.7362166825,2150120.2198876515,987449.6737708027,855007.670692662,328223.75829339266,126062.10905153691,300790.4874529248,990879.9736804373,110343.80475573897
447,-95.39650894947357,1453188.2013917028,2571459.809053589,1304599.1399548464,1095615.7971613975,409879.91208626993,208931.78900933536,499380.2178869208,1644598.3855427392,228224.94968422945
448,-95.66242252594603,1508869.530434165,2588271.6847051308,1359149.9388761776,1143886.9971986886,425824.2007593687,240096.5320915078,567042.247897004,1880467.1722542788,279506.8145294691
449,-95.26213036948987,1327830.5722582403,2190517.8599127484,1208249.3317058545,1017442.9197135923,393243.1939252222,248897.6639726973,574516.9225190809,1876048.0318832337,312072.3647146144
450,-96.59313728620904,1724026.6019261011,2869076.341295435,1563320.5027052187,1388713.9200681404,635403.7922146469,401584.18146626843,901947.7482088729,2679729.8753321986,559313.4861886275
451,-95.99002337891206,1498200.8674913251,2494860.7512215907,1383996.157392438,1184970.4208704873,512502.38038027205,325665.8966905451,736985.4494896496,2242983.265081915,429351.9558831762
452,-95.08511488042045,1302357.9177359578,2295441.1627140716,1170090.3790975502,1006579.7464434875,423952.4078290738,228431.1933786715,520146.49719094875,1599163.2274680794,273150.63215117395
453,-94.65096325076429,1328496.1539333025,2390186.4585081153,1183937.3666666027,972777.8496325599,323573.17866199557,142815.5881991156,356815.84807637247,1287638.733743887,117257.27786412001
454,-96.02686232849675,1583610.9575530004,2742343.0313930237,1431553.806942737,1230382.6981777726,523389.0952933852,296064.2589368123,671127.9236469023,2065348.6389037673,365922.62312603183
455,-93.8961286617781,1103504.1145832855,1928218.2515105975,1016842.1050495428,821072.2577018848,285531.88655257603,154696.09649189218,374278.99009546684,1263323.1726240458,153913.32049275385
456,-96.0418590066011,1570549.0473074534,2621567.210345613,1433078.7572614779,1219632.9384475579,485058.3738070639,301722.51808525744,700752.9280059425,2230031.3312241714,388684.96650610707
457,-96.12052047159679,1726515.9757567802,2993067.231750713,1604189.808427939,1286339.883888178,446785.7859393,247759.75454104788,597173.9361523235,2023080.2358885428,248212.73020365502
458,-95.43191693120852,1368588.1547880098,2414856.1611397974,1209675.9861930574,1085032.5807155857,473492.96239084826,256199.42837218038,587042.3207149606,1758120.017175185,335854.6491013411
459,-95.4097553690004,1399833.2003761667,2467402.9102633675,1237423.8305555258,1087082.6717333393,452150.4575415695,239763.20947927766,551587.9237134639,1711389.67069649,296416.4463076333
460,-90.25444538896001,728105.2798268249,1346095.2056472446,653178.774943084,542462.8688848785,180079.58850928282,74774.6621677556,194418.11761938548,668697.5784961791,59950.289897007795
461,-94.22115810843503,1201988.6584417496,2165207.7181725167,1068441.1948392317,892748.3692595782,317296.96522883227,145801.40926190733,355353.8631088745,1215746.2532827882,138211.03020277256
462,-97.10358722594158,2087424.0218047602,3408977.7655034033,1919545.1574845377,1637196.2887274888,677149.4387312923,445448.4667111331,1016465.349699091,3182777.319023729,590393.8563428161
463,-95.62145780885642,1463228.5142062525,2454328.239516798,1320824.9240503167,1116101.737901484,424734.95157122356,254795.07311709298,593919.8317687579,1958912.0111011334,312776.35850311513
464,-96.67189609274128,1811947.609931353,3098952.692988279,1630317.1142431763,1447027.4953603572,652212.1592653376,387152.5626735856,874515.6497555581,2597993.4721775707,524087.2908261034
465,-90.96211893472113,765884.620541167,1450691.23551834,666555.7205495214,586856.1877334538,228353.34614174932,91050.4956033006,221915.8619516412,693919.0862753339,90799.27537066357
466,-95.61934541427813,1572344.5289028236,2909174.4696411025,1398646.4538581485,1187228.3819349767,451752.3924782803,196373.71942478386,471982.1231224716,1519288.91990515,188056.95788147295
467,-95.24773997099022,1386089.4910004449,2463265.2284119865,1255297.5773726613,1058504.0070240132,405039.19650437136,210684.6104829842,502445.3101292631,1603135.9715693756,236653.77588764738
468,-95.72008654689486,1430924.8415736896,2522592.975333107,1274908.853986218,1147228.9953965165,522523.00902222254,288666.30310626887,652376.9539448775,1904940.6632055657,383591.50732161
469,-93.49122281426503,1038310.4550406876,1864561.5757837072,935373.8668291053,783753.0262479662,293357.23174878664,143283.58183506478,340976.59679820435,1114121.1062993356,145871.5455258465
470,-92.72661877714474,930072.8912795308,1709246.4616697468,825609.1265095312,710269.6514042454,276431.8669079711,126447.30798779434,300480.4490680739,949157.4194632764,131811.72339167167
471,-95.53964360040767,1419327.237912541,2375005.0645271023,1293200.9412500083,1092275.7260259583,414512.1194410329,255029.3210993628,599453.7901079303,1950114.739218352,319118.6232146973
472,-94.53672999766867,1213701.2812684944,2157929.96542575,1118173.3640283528,914225.2947697588,355264.3626830249,185299.88194186366,429703.47039733763,1370921.2828564607,188840.92091061713
473,-96.06630668597343,1664577.3510662932,2941142.560406543,1479646.1152843807,1281325.631896242,495727.64887072117,258826.32262452453,616157.8817789621,1972155.156278289,309579.72779945924
474,-94.8166452193988,1369024.4414900218,2568115.3343341853,1207984.0294371387,1027460.0831250543,360893.3781733334,140518.67716654847,360250.2884723834,1209088.8968055176,119185.45263205432
475,-93.2301807521668,1025365.7323617238,1845872.1498398168,933769.1798686164,764658.6559409754,251306.9984074736,119151.53469587723,304608.51598230196,1050460.2303523342,107623.59895760832
476,-97.44340935319703,2334779.380948808,3842883.1945429305,2132286.2943551806,1851207.8617035244,803241.4688817291,518271.97383907886,1174186.9337872986,3593830.2092743535,703888.9222789775
477,-93.92356067234067,1109510.8412791595,1971076.0228226369,994280.8571140576,837669.3529448233,306756.68053420965,153196.3135308349,369009.2424592165,1228553.8215488056,163386.15636308043
478,-93.48157744450914,971678.7719429971,1743417.5972054368,858725.0750195015,767934.9667030817,336416.31241460866,174977.22279336443,397895.88562927354,1179253.9066992514,219454.9630865095
479,-96.45144374987441,1738055.681814617,2822508.4625838664,1582685.7674661777,1344850.198375748,530456.7726236966,347025.10690176307,800413.4476400705,2592943.864070726,456144.2365582444
480,-96.88931652957201,1958806.554405452,3218756.6359940367,1766479.7087332765,1534909.4653833215,637641.1082177883,406628.11064980447,930833.4316909648,2931321.9329075683,549152.6969564667
481,-93.10321969290048,993141.0533092128,1784321.3743063307,871377.2505619399,746532.6202943163,279016.5861504012,130896.50939745373,310075.24326205824,1034881.6525853414,134706.49849437544
482,-95.8244680582643,1404721.7070282267,2245708.5639017546,1269475.3661511387,1120268.489094875,489686.68590340286,331443.2905869174,747204.2532571291,2304204.023977592,468219.11326869426
483,-96.53279284961387,1753419.4113277935,3006056.174729149,1596957.3172181535,1391901.08421346,617751.1579442116,366981.69287501,826554.3682836469,2463365.3524307506,478692.5027185196
484,-94.64776610445561,1188451.5382288331,2102463.177112749,1045259.2431138612,932837.6404665224,393793.6528679077,208736.79280139453,482873.69620734703,1476321.4767850374,267920.628962347
485,-95.09761157074294,1457720.9265331426,2665127.9602909423,1296840.2534636785,1073305.916659066,357897.1283073346,149171.69703580177,378617.04711612983,1346226.410995954,116887.15634065252
486,-96.00391240879682,1607310.3225018247,2869333.493926013,1424445.7351735889,1258407.4967968762,521700.94852339884,270259.2649940994,630293.7450889203,1930148.8336855972,335187.4779460445
487,-91.803841157543,871417.1290189009,1558182.0432650105,791620.3707818426,630262.2909519285,199099.8335922923,91300.75111397039,231412.21757481052,849177.9080406133,66091.50961276522
488,-95.1555401497577,1385398.573994414,2561638.0798611655,1266410.7519038124,1053180.2060726546,422984.4168651922,197018.49379126367,459999.08550594386,1408823.0324492555,192069.34852106078
489,-94.0490197570515,1209725.8409804897,2197359.6518908287,1079237.7840801277,880970.6970430204,285552.4267197666,120353.77564581738,305575.90233250655,1118498.636155166,86552.36323103576
490,-95.31863602358194,1472622.412082563,2597189.953527438,1344514.5399158644,1082207.6294423314,371267.45765726734,187553.48862182949,454476.2877072926,1578960.1615517181,170456.28284587592
491,-95.83823689210432,1506087.2695570395,2550644.123384973,1367290.7036349755,1171612.7655317637,464371.88330392115,278655.8329682537,652785.0445860458,2066251.0860043855,357577.19956467644
492,-94.19582255653023,1131483.5677549585,1994950.7663511443,1025337.3390910563,860332.602320685,332009.1548070489,176766.87694930073,415946.25918297004,1333215.3143455836,198012.19867204424
493,-93.2192379607479,1038694.1235816958,1960288.255858783,913657.4971623459,786385.747799984,284104.9814262297,110620.47336598113,281548.9061285057,917741.475152609,99442.27273580039
494,-95.09986835898485,1442408.2154849914,2666859.5665114964,1269583.1949338338,1075587.5694884604,380761.6039156515,154998.29100692,388881.8335582411,1329748.4255378337,137037.94361053954
495,-96.2476685332813,1677705.3501806702,2836663.2532947618,1492699.9731190968,1301629.9731683913,529432.0125791968,310935.01211507566,716582.7845022203,2282633.766103482,403445.49259469245
496,-91.30287382867436,756638.0492397117,1284478.9202987275,692891.7079105077,568729.5118208762,199500.74080641379,118244.17083064209,281440.0523230749,951362.1181959211,130649.67223530351
497,-94.26307865152825,1164173.0193305141,2079059.559991761,1049401.278124116,883057.260770193,336032.3431087389,168650.23073959298,399667.35565939255,1295246.4861762433,180317.363183623
498,-97.11663790558596,1894169.6632208193,2949776.0016046483,1734133.8497829854,1572149.295270865,769146.4993539363,546797.5277900528,1209792.0652423347,3542221.9316549967,814927.1543204606
499,-94.25511682997845,1216681.9792242255,2152920.251316575,1102177.914340942,894956.446144638,295146.1215217432,143908.4763480458,353894.47286337684,1261602.5127644548,123845.42556232901
500,-94.53070259465566,1256211.168873134,2356369.4913329408,1129613.6080174346,946274.9506515254,379201.2145396959,161313.9185696481,377889.1490330072,1171752.4448903268,146690.20024745175
501,-93.48045463616033,1094495.8583807317,2018446.8465361272,965032.3336260126,810332.8443795331,282102.60358163185,115042.57958266408,284332.949862962,987467.2370427975,91356.21525601225
502,-94.387619284056,1197644.1152404954,2079521.083498745,1087850.95342784,896374.6417989671,313200.2823815268,168432.819370418,408205.3749071264,1393622.6258521609,178414.4371055807
503,-94.6273092117859,1261186.6914946309,2268130.786090317,1132675.7596271487,954625.0969701525,348659.56619113847,169289.49900984886,410285.7244781447,1348265.142863358,174703.37858311489
